ID,X,Y,FalseY,GroundType,Density,Zcount
73501450,7350,1450,-1450,Unknown,0,0
74501450,7450,1450,-1450,Unknown,0,0
75501450,7550,1450,-1450,Unknown,0,0
76501450,7650,1450,-1450,Unknown,0,0
77501450,7750,1450,-1450,Unknown,0,0
78501450,7850,1450,-1450,Unknown,0,0
79501450,7950,1450,-1450,Unknown,0,0
80501450,8050,1450,-1450,Unknown,0,0
81501450,8150,1450,-1450,Unknown,0,0
82501450,8250,1450,-1450,Unknown,0,0
83501450,8350,1450,-1450,Unknown,0,0
84501450,8450,1450,-1450,Unknown,0,0
85501450,8550,1450,-1450,Unknown,0,0
86501450,8650,1450,-1450,Unknown,0,0
87501450,8750,1450,-1450,Unknown,0,0
88501450,8850,1450,-1450,Unknown,0,0
89501450,8950,1450,-1450,Unknown,0,0
90501450,9050,1450,-1450,Unknown,0,0
91501450,9150,1450,-1450,Unknown,0,0
92501450,9250,1450,-1450,Unknown,0,0
93501450,9350,1450,-1450,Unknown,0,0
94501450,9450,1450,-1450,Unknown,0,0
95501450,9550,1450,-1450,Unknown,0,0
96501450,9650,1450,-1450,Unknown,0,0
97501450,9750,1450,-1450,Unknown,0,0
98501450,9850,1450,-1450,Unknown,0,0
99501450,9950,1450,-1450,Unknown,0,0
100501450,10050,1450,-1450,Unknown,0,0
101501450,10150,1450,-1450,Unknown,0,0
102501450,10250,1450,-1450,Unknown,0,0
103501450,10350,1450,-1450,Unknown,0,0
104501450,10450,1450,-1450,Unknown,0,0
105501450,10550,1450,-1450,Unknown,0,0
106501450,10650,1450,-1450,Unknown,0,0
107501450,10750,1450,-1450,Unknown,0,0
108501450,10850,1450,-1450,Unknown,0,0
109501450,10950,1450,-1450,Unknown,0,0
110501450,11050,1450,-1450,Unknown,0,0
111501450,11150,1450,-1450,Unknown,0,0
112501450,11250,1450,-1450,Unknown,0,0
113501450,11350,1450,-1450,Unknown,0,0
114501450,11450,1450,-1450,Unknown,0,0
115501450,11550,1450,-1450,Unknown,0,0
116501450,11650,1450,-1450,Unknown,0,0
117501450,11750,1450,-1450,Unknown,0,0
118501450,11850,1450,-1450,Water,0,1
119501450,11950,1450,-1450,Water,0,4
120501450,12050,1450,-1450,Ground,47,26
121501450,12150,1450,-1450,Ground,47,64
122501450,12250,1450,-1450,Ground,44,150
123501450,12350,1450,-1450,Ground,70,185
124501450,12450,1450,-1450,Ground,56,234
125501450,12550,1450,-1450,Ground,92,237
126501450,12650,1450,-1450,Ground,130,204
127501450,12750,1450,-1450,Ground,51,134
128501450,12850,1450,-1450,Ground,288,147
129501450,12950,1450,-1450,Ground,627,145
130501450,13050,1450,-1450,Ground,24,145
131501450,13150,1450,-1450,Ground,26,127
132501450,13250,1450,-1450,Ground,31,88
133501450,13350,1450,-1450,Ground,15,53
134501450,13450,1450,-1450,Ground,6,36
135501450,13550,1450,-1450,Ground,14,26
136501450,13650,1450,-1450,Ground,10,24
137501450,13750,1450,-1450,Ground,21,19
138501450,13850,1450,-1450,Ground,12,9
139501450,13950,1450,-1450,Ground,1,4
140501450,14050,1450,-1450,Ground,8,1
141501450,14150,1450,-1450,Ground,0,0
142501450,14250,1450,-1450,Ground,0,0
143501450,14350,1450,-1450,Ground,0,0
144501450,14450,1450,-1450,Ground,0,0
145501450,14550,1450,-1450,Ground,0,0
146501450,14650,1450,-1450,Ground,0,0
147501450,14750,1450,-1450,Ground,0,0
148501450,14850,1450,-1450,Ground,0,0
149501450,14950,1450,-1450,Ground,0,0
150501450,15050,1450,-1450,Ground,0,0
151501450,15150,1450,-1450,Ground,0,0
152501450,15250,1450,-1450,Ground,0,0
153501450,15350,1450,-1450,Ground,0,0
154501450,15450,1450,-1450,Ground,0,0
155501450,15550,1450,-1450,Ground,0,0
156501450,15650,1450,-1450,Ground,0,0
157501450,15750,1450,-1450,Ground,0,0
158501450,15850,1450,-1450,Ground,0,0
159501450,15950,1450,-1450,Ground,0,0
160501450,16050,1450,-1450,Ground,0,0
161501450,16150,1450,-1450,Ground,0,0
162501450,16250,1450,-1450,Ground,0,0
163501450,16350,1450,-1450,Ground,0,0
164501450,16450,1450,-1450,Ground,0,0
165501450,16550,1450,-1450,Ground,0,0
166501450,16650,1450,-1450,Ground,0,0
167501450,16750,1450,-1450,Ground,0,0
168501450,16850,1450,-1450,Ground,0,0
169501450,16950,1450,-1450,Ground,0,0
170501450,17050,1450,-1450,Ground,0,0
171501450,17150,1450,-1450,Ground,0,0
172501450,17250,1450,-1450,Ground,0,0
173501450,17350,1450,-1450,Ground,0,0
174501450,17450,1450,-1450,Ground,2,0
175501450,17550,1450,-1450,Ground,0,0
176501450,17650,1450,-1450,Ground,0,0
177501450,17750,1450,-1450,Ground,0,0
178501450,17850,1450,-1450,Ground,0,0
179501450,17950,1450,-1450,Ground,0,0
180501450,18050,1450,-1450,Ground,0,0
181501450,18150,1450,-1450,Ground,0,0
182501450,18250,1450,-1450,Ground,0,0
183501450,18350,1450,-1450,Ground,0,0
184501450,18450,1450,-1450,Ground,0,0
185501450,18550,1450,-1450,Ground,0,0
186501450,18650,1450,-1450,Ground,0,0
187501450,18750,1450,-1450,Ground,0,0
188501450,18850,1450,-1450,Ground,0,0
189501450,18950,1450,-1450,Ground,0,0
190501450,19050,1450,-1450,Ground,0,0
191501450,19150,1450,-1450,Ground,0,0
192501450,19250,1450,-1450,Ground,0,0
193501450,19350,1450,-1450,Ground,0,0
194501450,19450,1450,-1450,Ground,2,0
195501450,19550,1450,-1450,Ground,0,0
196501450,19650,1450,-1450,Ground,0,0
197501450,19750,1450,-1450,Ground,0,0
501550,50,1550,-1550,Unknown,0,0
1501550,150,1550,-1550,Unknown,0,0
2501550,250,1550,-1550,Unknown,0,0
3501550,350,1550,-1550,Unknown,0,0
4501550,450,1550,-1550,Unknown,0,0
5501550,550,1550,-1550,Unknown,0,0
6501550,650,1550,-1550,Unknown,0,0
7501550,750,1550,-1550,Unknown,0,0
8501550,850,1550,-1550,Unknown,0,0
9501550,950,1550,-1550,Unknown,0,0
10501550,1050,1550,-1550,Unknown,0,0
11501550,1150,1550,-1550,Unknown,0,0
12501550,1250,1550,-1550,Unknown,0,0
13501550,1350,1550,-1550,Unknown,0,0
14501550,1450,1550,-1550,Unknown,0,0
15501550,1550,1550,-1550,Unknown,0,0
16501550,1650,1550,-1550,Unknown,0,0
17501550,1750,1550,-1550,Unknown,0,0
18501550,1850,1550,-1550,Unknown,0,0
19501550,1950,1550,-1550,Unknown,0,0
20501550,2050,1550,-1550,Unknown,0,0
21501550,2150,1550,-1550,Unknown,0,0
22501550,2250,1550,-1550,Unknown,0,0
23501550,2350,1550,-1550,Unknown,0,0
24501550,2450,1550,-1550,Unknown,0,0
25501550,2550,1550,-1550,Unknown,0,0
26501550,2650,1550,-1550,Unknown,0,0
27501550,2750,1550,-1550,Unknown,0,0
28501550,2850,1550,-1550,Unknown,0,0
29501550,2950,1550,-1550,Unknown,0,0
30501550,3050,1550,-1550,Unknown,0,0
31501550,3150,1550,-1550,Unknown,0,0
32501550,3250,1550,-1550,Unknown,0,0
33501550,3350,1550,-1550,Unknown,0,0
34501550,3450,1550,-1550,Unknown,0,0
35501550,3550,1550,-1550,Unknown,0,0
36501550,3650,1550,-1550,Unknown,0,0
37501550,3750,1550,-1550,Unknown,0,0
38501550,3850,1550,-1550,Unknown,0,0
39501550,3950,1550,-1550,Unknown,0,0
40501550,4050,1550,-1550,Unknown,0,0
41501550,4150,1550,-1550,Unknown,0,0
42501550,4250,1550,-1550,Unknown,0,0
43501550,4350,1550,-1550,Unknown,0,0
44501550,4450,1550,-1550,Unknown,0,0
45501550,4550,1550,-1550,Unknown,0,0
46501550,4650,1550,-1550,Unknown,0,0
47501550,4750,1550,-1550,Unknown,0,0
48501550,4850,1550,-1550,Unknown,0,0
49501550,4950,1550,-1550,Unknown,0,0
50501550,5050,1550,-1550,Unknown,0,0
51501550,5150,1550,-1550,Unknown,0,0
52501550,5250,1550,-1550,Unknown,0,0
53501550,5350,1550,-1550,Unknown,0,0
54501550,5450,1550,-1550,Unknown,0,0
55501550,5550,1550,-1550,Unknown,0,0
56501550,5650,1550,-1550,Unknown,0,0
57501550,5750,1550,-1550,Unknown,0,0
58501550,5850,1550,-1550,Unknown,0,0
59501550,5950,1550,-1550,Unknown,0,0
60501550,6050,1550,-1550,Unknown,0,0
61501550,6150,1550,-1550,Unknown,0,0
62501550,6250,1550,-1550,Unknown,0,0
63501550,6350,1550,-1550,Unknown,0,0
64501550,6450,1550,-1550,Unknown,0,0
65501550,6550,1550,-1550,Unknown,0,0
66501550,6650,1550,-1550,Unknown,0,0
67501550,6750,1550,-1550,Unknown,0,0
68501550,6850,1550,-1550,Unknown,0,0
69501550,6950,1550,-1550,Unknown,0,0
70501550,7050,1550,-1550,Unknown,0,0
71501550,7150,1550,-1550,Unknown,0,0
72501550,7250,1550,-1550,Unknown,0,0
73501550,7350,1550,-1550,Unknown,0,0
74501550,7450,1550,-1550,Unknown,0,0
75501550,7550,1550,-1550,Unknown,0,0
76501550,7650,1550,-1550,Unknown,0,0
77501550,7750,1550,-1550,Unknown,0,0
78501550,7850,1550,-1550,Unknown,0,0
79501550,7950,1550,-1550,Unknown,0,0
80501550,8050,1550,-1550,Unknown,0,0
81501550,8150,1550,-1550,Unknown,0,0
82501550,8250,1550,-1550,Unknown,0,0
83501550,8350,1550,-1550,Unknown,0,0
84501550,8450,1550,-1550,Unknown,0,0
85501550,8550,1550,-1550,Unknown,0,0
86501550,8650,1550,-1550,Unknown,0,0
87501550,8750,1550,-1550,Unknown,0,0
88501550,8850,1550,-1550,Unknown,0,0
89501550,8950,1550,-1550,Unknown,0,0
90501550,9050,1550,-1550,Unknown,0,0
91501550,9150,1550,-1550,Unknown,0,0
92501550,9250,1550,-1550,Unknown,0,0
93501550,9350,1550,-1550,Unknown,0,0
94501550,9450,1550,-1550,Unknown,0,0
95501550,9550,1550,-1550,Unknown,0,0
96501550,9650,1550,-1550,Unknown,0,0
97501550,9750,1550,-1550,Unknown,0,0
98501550,9850,1550,-1550,Unknown,0,0
99501550,9950,1550,-1550,Unknown,0,0
100501550,10050,1550,-1550,Unknown,0,0
101501550,10150,1550,-1550,Unknown,0,0
102501550,10250,1550,-1550,Unknown,0,0
103501550,10350,1550,-1550,Unknown,0,0
104501550,10450,1550,-1550,Unknown,0,0
105501550,10550,1550,-1550,Unknown,0,0
106501550,10650,1550,-1550,Unknown,0,0
107501550,10750,1550,-1550,Unknown,0,0
108501550,10850,1550,-1550,Unknown,0,0
109501550,10950,1550,-1550,Unknown,0,0
110501550,11050,1550,-1550,Unknown,0,0
111501550,11150,1550,-1550,Unknown,0,0
112501550,11250,1550,-1550,Unknown,0,0
113501550,11350,1550,-1550,Unknown,0,0
114501550,11450,1550,-1550,Unknown,0,0
115501550,11550,1550,-1550,Unknown,0,0
116501550,11650,1550,-1550,Unknown,0,0
117501550,11750,1550,-1550,Water,0,0
118501550,11850,1550,-1550,Water,0,2
119501550,11950,1550,-1550,Water,0,6
120501550,12050,1550,-1550,Ground,15,32
121501550,12150,1550,-1550,Ground,23,48
122501550,12250,1550,-1550,Ground,14,139
123501550,12350,1550,-1550,Ground,29,193
124501550,12450,1550,-1550,Ground,59,218
125501550,12550,1550,-1550,Ground,55,233
126501550,12650,1550,-1550,Ground,97,179
127501550,12750,1550,-1550,Ground,12,134
128501550,12850,1550,-1550,Ground,19,106
129501550,12950,1550,-1550,Ground,134,102
130501550,13050,1550,-1550,Ground,239,84
131501550,13150,1550,-1550,Ground,59,128
132501550,13250,1550,-1550,Ground,23,95
133501550,13350,1550,-1550,Ground,18,66
134501550,13450,1550,-1550,Ground,11,51
135501550,13550,1550,-1550,Ground,6,43
136501550,13650,1550,-1550,Ground,25,48
137501550,13750,1550,-1550,Ground,80,19
138501550,13850,1550,-1550,Ground,254,14
139501550,13950,1550,-1550,Unknown,299,5
140501550,14050,1550,-1550,Unknown,0,2
141501550,14150,1550,-1550,Unknown,0,0
142501550,14250,1550,-1550,Ground,0,0
143501550,14350,1550,-1550,Ground,0,0
144501550,14450,1550,-1550,Ground,0,0
145501550,14550,1550,-1550,Ground,0,0
146501550,14650,1550,-1550,Ground,0,0
147501550,14750,1550,-1550,Ground,0,0
148501550,14850,1550,-1550,Ground,0,0
149501550,14950,1550,-1550,Ground,0,0
150501550,15050,1550,-1550,Ground,0,0
151501550,15150,1550,-1550,Ground,0,0
152501550,15250,1550,-1550,Ground,0,0
153501550,15350,1550,-1550,Ground,0,0
154501550,15450,1550,-1550,Ground,0,0
155501550,15550,1550,-1550,Ground,0,0
156501550,15650,1550,-1550,Ground,0,0
157501550,15750,1550,-1550,Ground,0,0
158501550,15850,1550,-1550,Ground,0,0
159501550,15950,1550,-1550,Ground,0,0
160501550,16050,1550,-1550,Ground,0,0
161501550,16150,1550,-1550,Ground,0,0
162501550,16250,1550,-1550,Ground,0,0
163501550,16350,1550,-1550,Ground,0,0
164501550,16450,1550,-1550,Ground,0,0
165501550,16550,1550,-1550,Ground,0,0
166501550,16650,1550,-1550,Ground,0,0
167501550,16750,1550,-1550,Ground,0,0
168501550,16850,1550,-1550,Ground,0,0
169501550,16950,1550,-1550,Ground,0,0
170501550,17050,1550,-1550,Ground,0,0
171501550,17150,1550,-1550,Ground,0,0
172501550,17250,1550,-1550,Ground,3,0
173501550,17350,1550,-1550,Ground,3,0
174501550,17450,1550,-1550,Ground,0,0
175501550,17550,1550,-1550,Ground,0,0
176501550,17650,1550,-1550,Ground,0,0
177501550,17750,1550,-1550,Ground,0,0
178501550,17850,1550,-1550,Ground,0,0
179501550,17950,1550,-1550,Ground,0,0
180501550,18050,1550,-1550,Ground,5,0
181501550,18150,1550,-1550,Ground,3,0
182501550,18250,1550,-1550,Ground,2,0
183501550,18350,1550,-1550,Ground,2,0
184501550,18450,1550,-1550,Ground,0,0
185501550,18550,1550,-1550,Ground,0,0
186501550,18650,1550,-1550,Ground,0,0
187501550,18750,1550,-1550,Ground,0,0
188501550,18850,1550,-1550,Ground,0,0
189501550,18950,1550,-1550,Ground,0,0
190501550,19050,1550,-1550,Ground,0,0
191501550,19150,1550,-1550,Ground,0,0
192501550,19250,1550,-1550,Ground,0,0
193501550,19350,1550,-1550,Ground,0,0
194501550,19450,1550,-1550,Ground,0,0
195501550,19550,1550,-1550,Ground,0,0
196501550,19650,1550,-1550,Ground,0,0
197501550,19750,1550,-1550,Ground,0,0
501650,50,1650,-1650,Unknown,0,0
1501650,150,1650,-1650,Unknown,0,0
2501650,250,1650,-1650,Unknown,0,0
3501650,350,1650,-1650,Unknown,0,0
4501650,450,1650,-1650,Unknown,0,0
5501650,550,1650,-1650,Unknown,0,0
6501650,650,1650,-1650,Unknown,0,0
7501650,750,1650,-1650,Unknown,0,0
8501650,850,1650,-1650,Unknown,0,0
9501650,950,1650,-1650,Unknown,0,0
10501650,1050,1650,-1650,Unknown,0,0
11501650,1150,1650,-1650,Unknown,0,0
12501650,1250,1650,-1650,Unknown,0,0
13501650,1350,1650,-1650,Unknown,0,0
14501650,1450,1650,-1650,Unknown,0,0
15501650,1550,1650,-1650,Unknown,0,0
16501650,1650,1650,-1650,Unknown,0,0
17501650,1750,1650,-1650,Unknown,0,0
18501650,1850,1650,-1650,Unknown,0,0
19501650,1950,1650,-1650,Unknown,0,0
20501650,2050,1650,-1650,Unknown,0,0
21501650,2150,1650,-1650,Unknown,0,0
22501650,2250,1650,-1650,Unknown,0,0
23501650,2350,1650,-1650,Unknown,0,0
24501650,2450,1650,-1650,Unknown,0,0
25501650,2550,1650,-1650,Unknown,0,0
26501650,2650,1650,-1650,Unknown,0,0
27501650,2750,1650,-1650,Unknown,0,0
28501650,2850,1650,-1650,Unknown,0,0
29501650,2950,1650,-1650,Unknown,0,0
30501650,3050,1650,-1650,Unknown,0,0
31501650,3150,1650,-1650,Unknown,0,0
32501650,3250,1650,-1650,Unknown,0,0
33501650,3350,1650,-1650,Unknown,0,0
34501650,3450,1650,-1650,Unknown,0,0
35501650,3550,1650,-1650,Unknown,0,0
36501650,3650,1650,-1650,Unknown,0,0
37501650,3750,1650,-1650,Unknown,0,0
38501650,3850,1650,-1650,Unknown,0,0
39501650,3950,1650,-1650,Unknown,0,0
40501650,4050,1650,-1650,Unknown,0,0
41501650,4150,1650,-1650,Unknown,0,0
42501650,4250,1650,-1650,Unknown,0,0
43501650,4350,1650,-1650,Unknown,0,0
44501650,4450,1650,-1650,Unknown,0,0
45501650,4550,1650,-1650,Unknown,0,0
46501650,4650,1650,-1650,Unknown,0,0
47501650,4750,1650,-1650,Unknown,0,0
48501650,4850,1650,-1650,Unknown,0,0
49501650,4950,1650,-1650,Unknown,0,0
50501650,5050,1650,-1650,Unknown,0,0
51501650,5150,1650,-1650,Unknown,0,0
52501650,5250,1650,-1650,Unknown,0,0
53501650,5350,1650,-1650,Unknown,0,0
54501650,5450,1650,-1650,Unknown,0,0
55501650,5550,1650,-1650,Unknown,0,0
56501650,5650,1650,-1650,Unknown,0,0
57501650,5750,1650,-1650,Unknown,0,0
58501650,5850,1650,-1650,Unknown,0,0
59501650,5950,1650,-1650,Unknown,0,0
60501650,6050,1650,-1650,Unknown,0,0
61501650,6150,1650,-1650,Unknown,0,0
62501650,6250,1650,-1650,Unknown,0,0
63501650,6350,1650,-1650,Unknown,0,0
64501650,6450,1650,-1650,Unknown,0,0
65501650,6550,1650,-1650,Unknown,0,0
66501650,6650,1650,-1650,Unknown,0,0
67501650,6750,1650,-1650,Unknown,0,0
68501650,6850,1650,-1650,Unknown,0,0
69501650,6950,1650,-1650,Unknown,0,0
70501650,7050,1650,-1650,Unknown,0,0
71501650,7150,1650,-1650,Unknown,0,0
72501650,7250,1650,-1650,Unknown,0,0
73501650,7350,1650,-1650,Unknown,0,0
74501650,7450,1650,-1650,Unknown,0,0
75501650,7550,1650,-1650,Unknown,0,0
76501650,7650,1650,-1650,Unknown,0,0
77501650,7750,1650,-1650,Unknown,0,0
78501650,7850,1650,-1650,Unknown,0,0
79501650,7950,1650,-1650,Unknown,0,0
80501650,8050,1650,-1650,Unknown,0,0
81501650,8150,1650,-1650,Unknown,0,0
82501650,8250,1650,-1650,Unknown,0,0
83501650,8350,1650,-1650,Unknown,0,0
84501650,8450,1650,-1650,Unknown,0,0
85501650,8550,1650,-1650,Unknown,0,0
86501650,8650,1650,-1650,Unknown,0,0
87501650,8750,1650,-1650,Unknown,0,0
88501650,8850,1650,-1650,Unknown,0,0
89501650,8950,1650,-1650,Unknown,0,0
90501650,9050,1650,-1650,Unknown,0,0
91501650,9150,1650,-1650,Unknown,0,0
92501650,9250,1650,-1650,Unknown,0,0
93501650,9350,1650,-1650,Unknown,0,0
94501650,9450,1650,-1650,Unknown,0,0
95501650,9550,1650,-1650,Unknown,0,0
96501650,9650,1650,-1650,Unknown,0,0
97501650,9750,1650,-1650,Unknown,0,0
98501650,9850,1650,-1650,Unknown,0,0
99501650,9950,1650,-1650,Unknown,0,0
100501650,10050,1650,-1650,Unknown,0,0
101501650,10150,1650,-1650,Unknown,0,0
102501650,10250,1650,-1650,Unknown,0,0
103501650,10350,1650,-1650,Unknown,0,0
104501650,10450,1650,-1650,Unknown,0,0
105501650,10550,1650,-1650,Unknown,0,0
106501650,10650,1650,-1650,Unknown,0,0
107501650,10750,1650,-1650,Unknown,0,0
108501650,10850,1650,-1650,Unknown,0,0
109501650,10950,1650,-1650,Unknown,0,0
110501650,11050,1650,-1650,Unknown,0,0
111501650,11150,1650,-1650,Unknown,0,0
112501650,11250,1650,-1650,Unknown,0,0
113501650,11350,1650,-1650,Unknown,0,0
114501650,11450,1650,-1650,Unknown,0,0
115501650,11550,1650,-1650,Unknown,0,0
116501650,11650,1650,-1650,Unknown,0,0
117501650,11750,1650,-1650,Water,0,0
118501650,11850,1650,-1650,Unknown,0,3
119501650,11950,1650,-1650,Water,1,8
120501650,12050,1650,-1650,Ground,14,43
121501650,12150,1650,-1650,Ground,28,53
122501650,12250,1650,-1650,Ground,16,114
123501650,12350,1650,-1650,Ground,38,175
124501650,12450,1650,-1650,Ground,23,231
125501650,12550,1650,-1650,Ground,239,233
126501650,12650,1650,-1650,Ground,84,183
127501650,12750,1650,-1650,Ground,145,130
128501650,12850,1650,-1650,Ground,17,90
129501650,12950,1650,-1650,Ground,56,106
130501650,13050,1650,-1650,Ground,146,110
131501650,13150,1650,-1650,Ground,92,133
132501650,13250,1650,-1650,Ground,21,106
133501650,13350,1650,-1650,Ground,26,71
134501650,13450,1650,-1650,Ground,22,48
135501650,13550,1650,-1650,Ground,39,42
136501650,13650,1650,-1650,Unknown,53,27
137501650,13750,1650,-1650,Ground,30,36
138501650,13850,1650,-1650,Ground,21,15
139501650,13950,1650,-1650,Ground,14,7
140501650,14050,1650,-1650,Unknown,2,2
141501650,14150,1650,-1650,Unknown,7,0
142501650,14250,1650,-1650,Ground,0,0
143501650,14350,1650,-1650,Ground,0,0
144501650,14450,1650,-1650,Ground,0,0
145501650,14550,1650,-1650,Ground,0,0
146501650,14650,1650,-1650,Ground,0,0
147501650,14750,1650,-1650,Ground,0,0
148501650,14850,1650,-1650,Ground,0,0
149501650,14950,1650,-1650,Ground,0,0
150501650,15050,1650,-1650,Ground,0,0
151501650,15150,1650,-1650,Ground,0,0
152501650,15250,1650,-1650,Ground,0,0
153501650,15350,1650,-1650,Ground,0,0
154501650,15450,1650,-1650,Ground,0,0
155501650,15550,1650,-1650,Ground,0,0
156501650,15650,1650,-1650,Ground,0,0
157501650,15750,1650,-1650,Ground,0,0
158501650,15850,1650,-1650,Ground,0,0
159501650,15950,1650,-1650,Ground,0,0
160501650,16050,1650,-1650,Ground,0,0
161501650,16150,1650,-1650,Ground,0,0
162501650,16250,1650,-1650,Ground,0,0
163501650,16350,1650,-1650,Ground,0,0
164501650,16450,1650,-1650,Ground,0,0
165501650,16550,1650,-1650,Ground,0,0
166501650,16650,1650,-1650,Ground,0,0
167501650,16750,1650,-1650,Ground,0,0
168501650,16850,1650,-1650,Ground,0,0
169501650,16950,1650,-1650,Ground,0,0
170501650,17050,1650,-1650,Ground,0,0
171501650,17150,1650,-1650,Ground,0,0
172501650,17250,1650,-1650,Ground,0,0
173501650,17350,1650,-1650,Ground,0,0
174501650,17450,1650,-1650,Ground,0,0
175501650,17550,1650,-1650,Ground,0,0
176501650,17650,1650,-1650,Ground,0,0
177501650,17750,1650,-1650,Ground,0,0
178501650,17850,1650,-1650,Ground,0,0
179501650,17950,1650,-1650,Ground,0,0
180501650,18050,1650,-1650,Ground,0,0
181501650,18150,1650,-1650,Ground,0,0
182501650,18250,1650,-1650,Ground,0,0
183501650,18350,1650,-1650,Ground,0,0
184501650,18450,1650,-1650,Ground,0,0
185501650,18550,1650,-1650,Ground,0,0
186501650,18650,1650,-1650,Ground,0,0
187501650,18750,1650,-1650,Ground,0,0
188501650,18850,1650,-1650,Ground,0,0
189501650,18950,1650,-1650,Ground,0,0
190501650,19050,1650,-1650,Ground,0,0
191501650,19150,1650,-1650,Ground,0,0
192501650,19250,1650,-1650,Ground,0,0
193501650,19350,1650,-1650,Ground,0,0
194501650,19450,1650,-1650,Ground,0,0
195501650,19550,1650,-1650,Ground,0,0
196501650,19650,1650,-1650,Ground,0,0
197501650,19750,1650,-1650,Ground,0,0
501750,50,1750,-1750,Unknown,0,0
1501750,150,1750,-1750,Unknown,0,0
2501750,250,1750,-1750,Unknown,0,0
3501750,350,1750,-1750,Unknown,0,0
4501750,450,1750,-1750,Unknown,0,0
5501750,550,1750,-1750,Unknown,0,0
6501750,650,1750,-1750,Unknown,0,0
7501750,750,1750,-1750,Unknown,0,0
8501750,850,1750,-1750,Unknown,0,0
9501750,950,1750,-1750,Unknown,0,0
10501750,1050,1750,-1750,Unknown,0,0
11501750,1150,1750,-1750,Unknown,0,0
12501750,1250,1750,-1750,Unknown,0,0
13501750,1350,1750,-1750,Unknown,0,0
14501750,1450,1750,-1750,Unknown,0,0
15501750,1550,1750,-1750,Unknown,0,0
16501750,1650,1750,-1750,Unknown,0,0
17501750,1750,1750,-1750,Unknown,0,0
18501750,1850,1750,-1750,Unknown,0,0
19501750,1950,1750,-1750,Unknown,0,0
20501750,2050,1750,-1750,Unknown,0,0
21501750,2150,1750,-1750,Unknown,0,0
22501750,2250,1750,-1750,Unknown,0,0
23501750,2350,1750,-1750,Unknown,0,0
24501750,2450,1750,-1750,Unknown,0,0
25501750,2550,1750,-1750,Unknown,0,0
26501750,2650,1750,-1750,Unknown,0,0
27501750,2750,1750,-1750,Unknown,0,0
28501750,2850,1750,-1750,Unknown,0,0
29501750,2950,1750,-1750,Unknown,0,0
30501750,3050,1750,-1750,Unknown,0,0
31501750,3150,1750,-1750,Unknown,0,0
32501750,3250,1750,-1750,Unknown,0,0
33501750,3350,1750,-1750,Unknown,0,0
34501750,3450,1750,-1750,Unknown,0,0
35501750,3550,1750,-1750,Unknown,0,0
36501750,3650,1750,-1750,Unknown,0,0
37501750,3750,1750,-1750,Unknown,0,0
38501750,3850,1750,-1750,Unknown,0,0
39501750,3950,1750,-1750,Unknown,0,0
40501750,4050,1750,-1750,Unknown,0,0
41501750,4150,1750,-1750,Unknown,0,0
42501750,4250,1750,-1750,Unknown,0,0
43501750,4350,1750,-1750,Unknown,0,0
44501750,4450,1750,-1750,Unknown,0,0
45501750,4550,1750,-1750,Unknown,0,0
46501750,4650,1750,-1750,Unknown,0,0
47501750,4750,1750,-1750,Unknown,0,0
48501750,4850,1750,-1750,Unknown,0,0
49501750,4950,1750,-1750,Unknown,0,0
50501750,5050,1750,-1750,Unknown,0,0
51501750,5150,1750,-1750,Unknown,0,0
52501750,5250,1750,-1750,Unknown,0,0
53501750,5350,1750,-1750,Unknown,0,0
54501750,5450,1750,-1750,Unknown,0,0
55501750,5550,1750,-1750,Unknown,0,0
56501750,5650,1750,-1750,Unknown,0,0
57501750,5750,1750,-1750,Unknown,0,0
58501750,5850,1750,-1750,Unknown,0,0
59501750,5950,1750,-1750,Unknown,0,0
60501750,6050,1750,-1750,Unknown,0,0
61501750,6150,1750,-1750,Unknown,0,0
62501750,6250,1750,-1750,Unknown,0,0
63501750,6350,1750,-1750,Unknown,0,0
64501750,6450,1750,-1750,Unknown,0,0
65501750,6550,1750,-1750,Unknown,0,0
66501750,6650,1750,-1750,Unknown,0,0
67501750,6750,1750,-1750,Unknown,0,0
68501750,6850,1750,-1750,Unknown,0,0
69501750,6950,1750,-1750,Unknown,0,0
70501750,7050,1750,-1750,Unknown,0,0
71501750,7150,1750,-1750,Unknown,0,0
72501750,7250,1750,-1750,Unknown,0,0
73501750,7350,1750,-1750,Unknown,0,0
74501750,7450,1750,-1750,Unknown,0,0
75501750,7550,1750,-1750,Unknown,0,0
76501750,7650,1750,-1750,Unknown,0,0
77501750,7750,1750,-1750,Unknown,0,0
78501750,7850,1750,-1750,Unknown,0,0
79501750,7950,1750,-1750,Unknown,0,0
80501750,8050,1750,-1750,Unknown,0,0
81501750,8150,1750,-1750,Unknown,0,0
82501750,8250,1750,-1750,Unknown,0,0
83501750,8350,1750,-1750,Unknown,0,0
84501750,8450,1750,-1750,Unknown,0,0
85501750,8550,1750,-1750,Unknown,0,0
86501750,8650,1750,-1750,Unknown,0,0
87501750,8750,1750,-1750,Unknown,0,0
88501750,8850,1750,-1750,Unknown,0,0
89501750,8950,1750,-1750,Unknown,0,0
90501750,9050,1750,-1750,Unknown,0,0
91501750,9150,1750,-1750,Unknown,0,0
92501750,9250,1750,-1750,Unknown,0,0
93501750,9350,1750,-1750,Unknown,0,0
94501750,9450,1750,-1750,Unknown,0,0
95501750,9550,1750,-1750,Unknown,0,0
96501750,9650,1750,-1750,Unknown,0,0
97501750,9750,1750,-1750,Unknown,0,0
